조사기준일,시도,행정구역,학제,학교수,학급수계,1년학급수,2년학급수,3년학급수,4년학급수,5년학급수,6년학급수,학생수계,1년학생수,2년학생수,3년학생수,4년학생수,5년학생수,6년학생수,교원수계,교원수여자
20200401,서울,금천구,유치원,18 ,100 ,0 ,0 ,0 ,0 ,0 ,0 ,1550 ,0 ,0 ,0 ,0 ,0 ,0 ,139 ,136 
20200401,서울,금천구,초등학교,18 ,443 ,71 ,79 ,74 ,74 ,69 ,76 ,8339 ,1336 ,1580 ,1419 ,1428 ,1288 ,1288 ,693 ,589 
20200401,서울,금천구,중학교,9 ,180 ,60 ,59 ,61 ,0 ,0 ,0 ,4073 ,1420 ,1349 ,1304 ,0 ,0 ,0 ,378 ,265 
20200401,서울,금천구,고등학교,6 ,179 ,58 ,60 ,61 ,0 ,0 ,0 ,4085 ,1340 ,1355 ,1390 ,0 ,0 ,0 ,416 ,288 
20200401,서울,금천구, (일반고),3 ,93 ,30 ,31 ,32 ,0 ,0 ,0 ,2040 ,672 ,658 ,710 ,0 ,0 ,0 ,215 ,144 
20200401,서울,금천구, (특목고),1 ,18 ,6 ,6 ,6 ,0 ,0 ,0 ,527 ,180 ,175 ,172 ,0 ,0 ,0 ,50 ,35 
20200401,서울,금천구, (특성화고),1 ,36 ,12 ,12 ,12 ,0 ,0 ,0 ,801 ,264 ,272 ,265 ,0 ,0 ,0 ,77 ,62 
20200401,서울,금천구, (자율고),1 ,32 ,10 ,11 ,11 ,0 ,0 ,0 ,717 ,224 ,250 ,243 ,0 ,0 ,0 ,74 ,47 
20200401,서울,금천구,각종학교,2 ,19 ,3 ,3 ,13 ,0 ,0 ,0 ,220 ,76 ,74 ,70 ,0 ,0 ,0 ,45 ,34 
20200401,서울,금천구,계,53 ,921 ,192 ,201 ,209 ,74 ,69 ,76 ,18267 ,4172 ,4358 ,4183 ,1428 ,1288 ,1288 ,1671 ,1312 
20200401,서울,영등포구,유치원,37 ,178 ,0 ,0 ,0 ,0 ,0 ,0 ,3410 ,0 ,0 ,0 ,0 ,0 ,0 ,308 ,303 
20200401,서울,영등포구,초등학교,23 ,660 ,109 ,115 ,113 ,101 ,104 ,118 ,13537 ,2265 ,2536 ,2275 ,2202 ,2055 ,2204 ,1039 ,910 
20200401,서울,영등포구,중학교,11 ,257 ,88 ,83 ,86 ,0 ,0 ,0 ,5922 ,2099 ,1932 ,1891 ,0 ,0 ,0 ,513 ,395 
20200401,서울,영등포구,고등학교,9 ,256 ,83 ,86 ,87 ,0 ,0 ,0 ,5872 ,1950 ,2022 ,1900 ,0 ,0 ,0 ,585 ,412 
20200401,서울,영등포구, (일반고),6 ,171 ,54 ,58 ,59 ,0 ,0 ,0 ,3712 ,1220 ,1282 ,1210 ,0 ,0 ,0 ,398 ,304 
20200401,서울,영등포구, (특성화고),1 ,24 ,8 ,8 ,8 ,0 ,0 ,0 ,591 ,192 ,201 ,198 ,0 ,0 ,0 ,68 ,45 
20200401,서울,영등포구, (자율고),2 ,61 ,21 ,20 ,20 ,0 ,0 ,0 ,1569 ,538 ,539 ,492 ,0 ,0 ,0 ,119 ,63 
20200401,서울,영등포구,고등기술학교,1 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,23 ,23 ,0 ,0 ,0 ,0 ,0 ,2 ,0 
20200401,서울,영등포구,계,81 ,1353 ,282 ,284 ,286 ,101 ,104 ,118 ,28764 ,6337 ,6490 ,6066 ,2202 ,2055 ,2204 ,2447 ,2020 
20200401,서울,동작구,유치원,32 ,152 ,0 ,0 ,0 ,0 ,0 ,0 ,2846 ,0 ,0 ,0 ,0 ,0 ,0 ,248 ,246 
20200401,서울,동작구,초등학교,21 ,686 ,110 ,115 ,116 ,113 ,114 ,118 ,15553 ,2545 ,2702 ,2627 ,2687 ,2485 ,2507 ,1045 ,903 
20200401,서울,동작구,중학교,16 ,319 ,105 ,104 ,110 ,0 ,0 ,0 ,7707 ,2718 ,2504 ,2485 ,0 ,0 ,0 ,650 ,459 
20200401,서울,동작구,고등학교,7 ,237 ,79 ,79 ,79 ,0 ,0 ,0 ,5900 ,1983 ,1976 ,1941 ,0 ,0 ,0 ,548 ,276 
20200401,서울,동작구, (일반고),6 ,177 ,59 ,59 ,59 ,0 ,0 ,0 ,4483 ,1519 ,1493 ,1471 ,0 ,0 ,0 ,386 ,211 
20200401,서울,동작구, (특성화고),1 ,60 ,20 ,20 ,20 ,0 ,0 ,0 ,1417 ,464 ,483 ,470 ,0 ,0 ,0 ,162 ,65 
20200401,서울,동작구,특수학교,2 ,28 ,15 ,4 ,4 ,2 ,1 ,2 ,142 ,74 ,27 ,17 ,8 ,7 ,9 ,52 ,34 
20200401,서울,동작구,계,78 ,1422 ,309 ,302 ,309 ,115 ,115 ,120 ,32148 ,7320 ,7209 ,7070 ,2695 ,2492 ,2516 ,2543 ,1918 
20200401,서울,관악구,유치원,33 ,196 ,0 ,0 ,0 ,0 ,0 ,0 ,2991 ,0 ,0 ,0 ,0 ,0 ,0 ,268 ,264 
20200401,서울,관악구,초등학교,22 ,694 ,108 ,114 ,119 ,118 ,107 ,128 ,14410 ,2302 ,2460 ,2462 ,2434 ,2282 ,2470 ,1067 ,928 
20200401,서울,관악구,중학교,16 ,308 ,99 ,100 ,109 ,0 ,0 ,0 ,7124 ,2429 ,2339 ,2356 ,0 ,0 ,0 ,648 ,461 
20200401,서울,관악구,고등학교,17 ,403 ,129 ,135 ,139 ,0 ,0 ,0 ,9176 ,3027 ,3092 ,3057 ,0 ,0 ,0 ,928 ,513 
20200401,서울,관악구, (일반고),11 ,263 ,83 ,89 ,91 ,0 ,0 ,0 ,6055 ,1953 ,2051 ,2051 ,0 ,0 ,0 ,603 ,331 
20200401,서울,관악구, (특목고),1 ,18 ,6 ,6 ,6 ,0 ,0 ,0 ,336 ,119 ,110 ,107 ,0 ,0 ,0 ,47 ,17 
20200401,서울,관악구, (특성화고),4 ,94 ,31 ,31 ,32 ,0 ,0 ,0 ,2037 ,715 ,676 ,646 ,0 ,0 ,0 ,213 ,123 
20200401,서울,관악구, (자율고),1 ,28 ,9 ,9 ,10 ,0 ,0 ,0 ,748 ,240 ,255 ,253 ,0 ,0 ,0 ,65 ,42 
20200401,서울,관악구,특수학교,2 ,51 ,17 ,12 ,11 ,4 ,3 ,4 ,258 ,85 ,55 ,59 ,22 ,20 ,17 ,104 ,84 
20200401,서울,관악구,각종학교,1 ,17 ,0 ,0 ,17 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,47 ,30 
20200401,서울,관악구,계,91 ,1669 ,353 ,361 ,395 ,122 ,110 ,132 ,33959 ,7843 ,7946 ,7934 ,2456 ,2302 ,2487 ,3062 ,2280 
20200401,서울,서초구,유치원,26 ,137 ,0 ,0 ,0 ,0 ,0 ,0 ,2467 ,0 ,0 ,0 ,0 ,0 ,0 ,219 ,218 
20200401,서울,서초구,초등학교,24 ,880 ,134 ,145 ,142 ,151 ,146 ,162 ,22668 ,3479 ,3855 ,3784 ,3918 ,3711 ,3921 ,1324 ,1197 
20200401,서울,서초구,중학교,16 ,430 ,142 ,142 ,146 ,0 ,0 ,0 ,11108 ,3963 ,3693 ,3452 ,0 ,0 ,0 ,891 ,703 
20200401,서울,서초구,고등학교,11 ,390 ,130 ,130 ,130 ,0 ,0 ,0 ,9804 ,3349 ,3235 ,3220 ,0 ,0 ,0 ,886 ,554 
20200401,서울,서초구, (일반고),8 ,294 ,98 ,98 ,98 ,0 ,0 ,0 ,7393 ,2554 ,2486 ,2353 ,0 ,0 ,0 ,679 ,450 
20200401,서울,서초구, (특성화고),1 ,24 ,8 ,8 ,8 ,0 ,0 ,0 ,256 ,92 ,77 ,87 ,0 ,0 ,0 ,54 ,36 
20200401,서울,서초구, (자율고),2 ,72 ,24 ,24 ,24 ,0 ,0 ,0 ,2155 ,703 ,672 ,780 ,0 ,0 ,0 ,153 ,68 
20200401,서울,서초구,특수학교,2 ,61 ,26 ,12 ,12 ,4 ,4 ,3 ,303 ,120 ,56 ,61 ,22 ,19 ,25 ,109 ,80 
20200401,서울,서초구,각종학교,1 ,11 ,0 ,0 ,11 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,27 ,20 
20200401,서울,서초구,계,80 ,1909 ,432 ,429 ,441 ,155 ,150 ,165 ,46350 ,10911 ,10839 ,10517 ,3940 ,3730 ,3946 ,3456 ,2772 
20200401,서울,강남구,유치원,37 ,181 ,0 ,0 ,0 ,0 ,0 ,0 ,3260 ,0 ,0 ,0 ,0 ,0 ,0 ,312 ,312 
20200401,서울,강남구,초등학교,33 ,990 ,154 ,154 ,161 ,162 ,160 ,199 ,25905 ,3913 ,4202 ,4248 ,4382 ,4314 ,4846 ,1611 ,1505 
20200401,서울,강남구,중학교,24 ,555 ,188 ,184 ,183 ,0 ,0 ,0 ,15602 ,5693 ,5030 ,4879 ,0 ,0 ,0 ,1136 ,841 
20200401,서울,강남구,고등학교,22 ,717 ,235 ,241 ,241 ,0 ,0 ,0 ,17837 ,6092 ,5952 ,5793 ,0 ,0 ,0 ,1639 ,899 
20200401,서울,강남구, (일반고),14 ,492 ,160 ,166 ,166 ,0 ,0 ,0 ,12004 ,4150 ,4061 ,3793 ,0 ,0 ,0 ,1089 ,651 
20200401,서울,강남구, (특목고),3 ,69 ,23 ,23 ,23 ,0 ,0 ,0 ,1504 ,511 ,497 ,496 ,0 ,0 ,0 ,217 ,115 
20200401,서울,강남구, (특성화고),2 ,42 ,14 ,14 ,14 ,0 ,0 ,0 ,884 ,329 ,288 ,267 ,0 ,0 ,0 ,104 ,43 
20200401,서울,강남구, (자율고),3 ,114 ,38 ,38 ,38 ,0 ,0 ,0 ,3445 ,1102 ,1106 ,1237 ,0 ,0 ,0 ,229 ,90 
20200401,서울,강남구,특수학교,2 ,55 ,22 ,12 ,12 ,3 ,3 ,3 ,320 ,120 ,67 ,77 ,18 ,18 ,20 ,109 ,77 
20200401,서울,강남구,각종학교,1 ,12 ,4 ,4 ,4 ,0 ,0 ,0 ,346 ,120 ,114 ,112 ,0 ,0 ,0 ,35 ,33 
20200401,서울,강남구,계,119 ,2510 ,603 ,595 ,601 ,165 ,163 ,202 ,63270 ,15938 ,15365 ,15109 ,4400 ,4332 ,4866 ,4842 ,3667 
20200401,서울,송파구,유치원,50 ,268 ,0 ,0 ,0 ,0 ,0 ,0 ,5355 ,0 ,0 ,0 ,0 ,0 ,0 ,474 ,468 
20200401,서울,송파구,초등학교,40 ,1406 ,220 ,240 ,238 ,231 ,228 ,249 ,31373 ,4926 ,5548 ,5338 ,5343 ,5086 ,5132 ,2173 ,1971 
20200401,서울,송파구,중학교,28 ,668 ,224 ,222 ,222 ,0 ,0 ,0 ,16309 ,5757 ,5421 ,5131 ,0 ,0 ,0 ,1329 ,979 
20200401,서울,송파구,고등학교,19 ,607 ,198 ,202 ,207 ,0 ,0 ,0 ,14537 ,4883 ,4923 ,4731 ,0 ,0 ,0 ,1385 ,820 
20200401,서울,송파구, (일반고),15 ,492 ,161 ,164 ,167 ,0 ,0 ,0 ,11684 ,3960 ,3977 ,3747 ,0 ,0 ,0 ,1113 ,707 
20200401,서울,송파구, (특목고),1 ,12 ,4 ,4 ,4 ,0 ,0 ,0 ,382 ,125 ,134 ,123 ,0 ,0 ,0 ,46 ,24 
20200401,서울,송파구, (특성화고),2 ,67 ,21 ,22 ,24 ,0 ,0 ,0 ,1368 ,430 ,452 ,486 ,0 ,0 ,0 ,154 ,68 
20200401,서울,송파구, (자율고),1 ,36 ,12 ,12 ,12 ,0 ,0 ,0 ,1103 ,368 ,360 ,375 ,0 ,0 ,0 ,72 ,21 
20200401,서울,송파구,특수학교,2 ,36 ,18 ,6 ,6 ,2 ,2 ,2 ,221 ,99 ,44 ,39 ,12 ,13 ,14 ,68 ,43 
20200401,서울,송파구,계,139 ,2985 ,660 ,670 ,673 ,233 ,230 ,251 ,67795 ,15665 ,15936 ,15239 ,5355 ,5099 ,5146 ,5429 ,4281 
20200401,서울,강동구,유치원,35 ,208 ,0 ,0 ,0 ,0 ,0 ,0 ,4237 ,0 ,0 ,0 ,0 ,0 ,0 ,310 ,305 
20200401,서울,강동구,초등학교,28 ,990 ,155 ,157 ,168 ,164 ,159 ,187 ,21353 ,3404 ,3709 ,3525 ,3619 ,3395 ,3701 ,1504 ,1345 
20200401,서울,강동구,중학교,18 ,425 ,147 ,139 ,139 ,0 ,0 ,0 ,10064 ,3739 ,3276 ,3049 ,0 ,0 ,0 ,848 ,594 
20200401,서울,강동구,고등학교,14 ,453 ,149 ,152 ,152 ,0 ,0 ,0 ,10957 ,3660 ,3724 ,3573 ,0 ,0 ,0 ,978 ,502 
20200401,서울,강동구, (일반고),10 ,321 ,105 ,108 ,108 ,0 ,0 ,0 ,7467 ,2526 ,2545 ,2396 ,0 ,0 ,0 ,691 ,370 
20200401,서울,강동구, (특목고),1 ,30 ,10 ,10 ,10 ,0 ,0 ,0 ,668 ,230 ,217 ,221 ,0 ,0 ,0 ,70 ,39 
20200401,서울,강동구, (특성화고),2 ,63 ,21 ,21 ,21 ,0 ,0 ,0 ,1540 ,486 ,542 ,512 ,0 ,0 ,0 ,137 ,62 
20200401,서울,강동구, (자율고),1 ,39 ,13 ,13 ,13 ,0 ,0 ,0 ,1282 ,418 ,420 ,444 ,0 ,0 ,0 ,80 ,31 
20200401,서울,강동구,특수학교,2 ,59 ,22 ,13 ,14 ,4 ,3 ,3 ,324 ,123 ,67 ,82 ,23 ,12 ,17 ,110 ,67 
20200401,서울,강동구,계,97 ,2135 ,473 ,461 ,473 ,168 ,162 ,190 ,46935 ,10926 ,10776 ,10229 ,3642 ,3407 ,3718 ,3750 ,2813 
20200401,서울,계,유치원,795 ,4102 ,0 ,0 ,0 ,0 ,0 ,0 ,74657 ,0 ,0 ,0 ,0 ,0 ,0 ,6517 ,6435 
20200401,서울,계,초등학교,607 ,18561 ,2931 ,3090 ,3107 ,3054 ,2976 ,3403 ,409536 ,64677 ,71109 ,68547 ,69256 ,65830 ,70117 ,28608 ,24889 
20200401,서울,계,중학교,387 ,8662 ,2907 ,2854 ,2901 ,0 ,0 ,0 ,207081 ,73483 ,67978 ,65620 ,0 ,0 ,0 ,17422 ,12441 
20200401,서울,계,고등학교,320 ,9450 ,3099 ,3163 ,3188 ,0 ,0 ,0 ,224316 ,74770 ,75795 ,73751 ,0 ,0 ,0 ,21261 ,11789 
20200401,서울,계, (일반고),190 ,5899 ,1928 ,1977 ,1994 ,0 ,0 ,0 ,141699 ,47302 ,48222 ,46175 ,0 ,0 ,0 ,13045 ,7459 
20200401,서울,계, (특목고),21 ,485 ,162 ,162 ,161 ,0 ,0 ,0 ,12308 ,4217 ,4063 ,4028 ,0 ,0 ,0 ,1248 ,673 
20200401,서울,계, (특성화고),70 ,1872 ,617 ,624 ,631 ,0 ,0 ,0 ,38452 ,12756 ,12966 ,12730 ,0 ,0 ,0 ,4367 ,2265 
20200401,서울,계, (자율고),39 ,1194 ,392 ,400 ,402 ,0 ,0 ,0 ,31857 ,10495 ,10544 ,10818 ,0 ,0 ,0 ,2601 ,1392 
20200401,서울,계,특수학교,32 ,863 ,367 ,177 ,173 ,51 ,49 ,46 ,4407 ,1861 ,897 ,899 ,269 ,237 ,244 ,1658 ,1172 
20200401,서울,계,고등기술학교,2 ,5 ,3 ,1 ,1 ,0 ,0 ,0 ,38 ,25 ,6 ,7 ,0 ,0 ,0 ,9 ,4 
20200401,서울,계,각종학교,16 ,209 ,39 ,36 ,131 ,1 ,1 ,1 ,3141 ,1017 ,1055 ,1034 ,8 ,11 ,16 ,453 ,309 
20200401,서울,계,계,2159 ,41852 ,9346 ,9321 ,9501 ,3106 ,3026 ,3450 ,923176 ,215833 ,216840 ,209858 ,69533 ,66078 ,70377 ,75928 ,57039 
20200401,부산,중구,유치원,5 ,11 ,0 ,0 ,0 ,0 ,0 ,0 ,143 ,0 ,0 ,0 ,0 ,0 ,0 ,20 ,20 
20200401,부산,중구,초등학교,4 ,60 ,9 ,9 ,11 ,12 ,10 ,9 ,1254 ,209 ,224 ,214 ,239 ,185 ,183 ,93 ,63 
20200401,부산,중구,중학교,1 ,12 ,5 ,3 ,4 ,0 ,0 ,0 ,251 ,91 ,76 ,84 ,0 ,0 ,0 ,25 ,12 
20200401,부산,중구,고등학교,4 ,89 ,30 ,30 ,29 ,0 ,0 ,0 ,1758 ,585 ,612 ,561 ,0 ,0 ,0 ,192 ,70 
20200401,부산,중구, (일반고),3 ,69 ,23 ,23 ,23 ,0 ,0 ,0 ,1424 ,452 ,489 ,483 ,0 ,0 ,0 ,147 ,65 
20200401,부산,중구, (특성화고),1 ,20 ,7 ,7 ,6 ,0 ,0 ,0 ,334 ,133 ,123 ,78 ,0 ,0 ,0 ,45 ,5 
20200401,부산,중구,계,14 ,172 ,44 ,42 ,44 ,12 ,10 ,9 ,3406 ,885 ,912 ,859 ,239 ,185 ,183 ,330 ,165 
20200401,부산,서구,유치원,9 ,44 ,0 ,0 ,0 ,0 ,0 ,0 ,828 ,0 ,0 ,0 ,0 ,0 ,0 ,76 ,75 
20200401,부산,서구,초등학교,11 ,191 ,30 ,37 ,34 ,32 ,29 ,29 ,3677 ,561 ,652 ,620 ,656 ,565 ,623 ,289 ,218 
20200401,부산,서구,중학교,7 ,104 ,37 ,33 ,34 ,0 ,0 ,0 ,2572 ,898 ,861 ,813 ,0 ,0 ,0 ,231 ,167 
20200401,부산,서구,고등학교,5 ,117 ,39 ,38 ,40 ,0 ,0 ,0 ,2483 ,825 ,828 ,830 ,0 ,0 ,0 ,280 ,157 
20200401,부산,서구, (일반고),2 ,48 ,16 ,16 ,16 ,0 ,0 ,0 ,1075 ,351 ,369 ,355 ,0 ,0 ,0 ,118 ,82 
20200401,부산,서구, (특성화고),2 ,44 ,15 ,14 ,15 ,0 ,0 ,0 ,859 ,306 ,275 ,278 ,0 ,0 ,0 ,99 ,37 
20200401,부산,서구, (자율고),1 ,25 ,8 ,8 ,9 ,0 ,0 ,0 ,549 ,168 ,184 ,197 ,0 ,0 ,0 ,63 ,38 
20200401,부산,서구,특수학교,1 ,30 ,11 ,8 ,6 ,1 ,2 ,2 ,145 ,68 ,27 ,28 ,5 ,9 ,8 ,64 ,46 
20200401,부산,서구,계,33 ,486 ,117 ,116 ,114 ,33 ,31 ,31 ,9705 ,2352 ,2368 ,2291 ,661 ,574 ,631 ,940 ,663 
20200401,부산,동구,유치원,9 ,41 ,0 ,0 ,0 ,0 ,0 ,0 ,822 ,0 ,0 ,0 ,0 ,0 ,0 ,68 ,68 
20200401,부산,동구,초등학교,7 ,125 ,20 ,21 ,19 ,21 ,21 ,23 ,2524 ,422 ,432 ,444 ,418 ,393 ,415 ,191 ,152 
20200401,부산,동구,중학교,5 ,60 ,22 ,19 ,19 ,0 ,0 ,0 ,1455 ,540 ,470 ,445 ,0 ,0 ,0 ,135 ,94 
20200401,부산,동구,고등학교,5 ,125 ,40 ,41 ,44 ,0 ,0 ,0 ,2657 ,861 ,898 ,898 ,0 ,0 ,0 ,293 ,170 
20200401,부산,동구, (일반고),4 ,96 ,31 ,31 ,34 ,0 ,0 ,0 ,2048 ,672 ,683 ,693 ,0 ,0 ,0 ,229 ,138 
20200401,부산,동구, (특성화고),1 ,29 ,9 ,10 ,10 ,0 ,0 ,0 ,609 ,189 ,215 ,205 ,0 ,0 ,0 ,64 ,32 
20200401,부산,동구,고등기술학교,1 ,9 ,3 ,3 ,3 ,0 ,0 ,0 ,130 ,52 ,45 ,33 ,0 ,0 ,0 ,25 ,7 
20200401,부산,동구,계,27 ,360 ,85 ,84 ,85 ,21 ,21 ,23 ,7588 ,1875 ,1845 ,1820 ,418 ,393 ,415 ,712 ,491 
20200401,부산,영도구,유치원,12 ,49 ,0 ,0 ,0 ,0 ,0 ,0 ,740 ,0 ,0 ,0 ,0 ,0 ,0 ,72 ,72 
20200401,부산,영도구,초등학교,14 ,205 ,33 ,34 ,37 ,36 ,31 ,34 ,3808 ,589 ,630 ,659 ,673 ,586 ,671 ,339 ,247 
20200401,부산,영도구,중학교,8 ,90 ,33 ,27 ,30 ,0 ,0 ,0 ,1998 ,712 ,644 ,642 ,0 ,0 ,0 ,215 ,149 
20200401,부산,영도구,고등학교,7 ,137 ,45 ,45 ,47 ,0 ,0 ,0 ,2662 ,872 ,900 ,890 ,0 ,0 ,0 ,343 ,181 
20200401,부산,영도구, (일반고),1 ,18 ,6 ,6 ,6 ,0 ,0 ,0 ,306 ,95 ,106 ,105 ,0 ,0 ,0 ,40 ,8 
20200401,부산,영도구, (특목고),2 ,33 ,11 ,11 ,11 ,0 ,0 ,0 ,749 ,258 ,243 ,248 ,0 ,0 ,0 ,92 ,35 
20200401,부산,영도구, (특성화고),2 ,45 ,14 ,15 ,16 ,0 ,0 ,0 ,820 ,276 ,281 ,263 ,0 ,0 ,0 ,104 ,62 
20200401,부산,영도구, (자율고),2 ,41 ,14 ,13 ,14 ,0 ,0 ,0 ,787 ,243 ,270 ,274 ,0 ,0 ,0 ,107 ,76 
20200401,부산,영도구,계,41 ,481 ,111 ,106 ,114 ,36 ,31 ,34 ,9208 ,2173 ,2174 ,2191 ,673 ,586 ,671 ,969 ,649 
20200401,부산,부산진구,유치원,42 ,211 ,0 ,0 ,0 ,0 ,0 ,0 ,4486 ,0 ,0 ,0 ,0 ,0 ,0 ,359 ,349 
20200401,부산,부산진구,초등학교,32 ,703 ,107 ,125 ,120 ,125 ,113 ,113 ,14931 ,2372 ,2684 ,2534 ,2531 ,2360 ,2450 ,1042 ,852 
20200401,부산,부산진구,중학교,19 ,300 ,106 ,98 ,96 ,0 ,0 ,0 ,7230 ,2578 ,2374 ,2278 ,0 ,0 ,0 ,631 ,475 
20200401,부산,부산진구,고등학교,18 ,457 ,151 ,153 ,153 ,0 ,0 ,0 ,9326 ,3084 ,3191 ,3051 ,0 ,0 ,0 ,1024 ,500 
20200401,부산,부산진구, (일반고),8 ,188 ,63 ,63 ,62 ,0 ,0 ,0 ,4054 ,1321 ,1396 ,1337 ,0 ,0 ,0 ,416 ,165 
20200401,부산,부산진구, (특목고),2 ,60 ,20 ,20 ,20 ,0 ,0 ,0 ,905 ,309 ,314 ,282 ,0 ,0 ,0 ,124 ,64 
20200401,부산,부산진구, (특성화고),6 ,161 ,53 ,54 ,54 ,0 ,0 ,0 ,3322 ,1102 ,1130 ,1090 ,0 ,0 ,0 ,367 ,199 
20200401,부산,부산진구, (자율고),2 ,48 ,15 ,16 ,17 ,0 ,0 ,0 ,1045 ,352 ,351 ,342 ,0 ,0 ,0 ,117 ,72 
20200401,부산,부산진구,계,111 ,1671 ,364 ,376 ,369 ,125 ,113 ,113 ,35973 ,8034 ,8249 ,7863 ,2531 ,2360 ,2450 ,3056 ,2176 
20200401,부산,동래구,유치원,30 ,174 ,0 ,0 ,0 ,0 ,0 ,0 ,3381 ,0 ,0 ,0 ,0 ,0 ,0 ,286 ,278 
20200401,부산,동래구,초등학교,22 ,553 ,86 ,100 ,94 ,99 ,82 ,92 ,13073 ,2036 ,2326 ,2137 ,2320 ,2007 ,2247 ,788 ,659 
20200401,부산,동래구,중학교,14 ,270 ,96 ,88 ,86 ,0 ,0 ,0 ,7277 ,2634 ,2410 ,2233 ,0 ,0 ,0 ,534 ,392 
20200401,부산,동래구,고등학교,13 ,363 ,121 ,121 ,121 ,0 ,0 ,0 ,8661 ,2790 ,3018 ,2853 ,0 ,0 ,0 ,812 ,425 
20200401,부산,동래구, (일반고),10 ,281 ,94 ,93 ,94 ,0 ,0 ,0 ,6881 ,2220 ,2401 ,2260 ,0 ,0 ,0 ,628 ,317 
20200401,부산,동래구, (특성화고),2 ,57 ,19 ,19 ,19 ,0 ,0 ,0 ,1136 ,369 ,388 ,379 ,0 ,0 ,0 ,127 ,71 
20200401,부산,동래구, (자율고),1 ,25 ,8 ,9 ,8 ,0 ,0 ,0 ,644 ,201 ,229 ,214 ,0 ,0 ,0 ,57 ,37 
20200401,부산,동래구,특수학교,1 ,20 ,9 ,4 ,3 ,1 ,1 ,2 ,76 ,33 ,16 ,11 ,4 ,5 ,7 ,45 ,27 
20200401,부산,동래구,계,80 ,1380 ,312 ,313 ,304 ,100 ,83 ,94 ,32468 ,7493 ,7770 ,7234 ,2324 ,2012 ,2254 ,2465 ,1781 
20200401,부산,남구,유치원,26 ,167 ,0 ,0 ,0 ,0 ,0 ,0 ,3003 ,0 ,0 ,0 ,0 ,0 ,0 ,253 ,252 
20200401,부산,남구,초등학교,21 ,541 ,86 ,93 ,93 ,92 ,87 ,90 ,12484 ,2013 ,2165 ,2130 ,2160 ,1970 ,2046 ,791 ,667 
20200401,부산,남구,중학교,13 ,255 ,89 ,83 ,83 ,0 ,0 ,0 ,6676 ,2397 ,2144 ,2135 ,0 ,0 ,0 ,520 ,421 
20200401,부산,남구,고등학교,15 ,359 ,120 ,118 ,121 ,0 ,0 ,0 ,7163 ,2388 ,2442 ,2333 ,0 ,0 ,0 ,813 ,431 
20200401,부산,남구, (일반고),8 ,189 ,62 ,62 ,65 ,0 ,0 ,0 ,3953 ,1290 ,1384 ,1279 ,0 ,0 ,0 ,418 ,203 
20200401,부산,남구, (특목고),1 ,25 ,9 ,8 ,8 ,0 ,0 ,0 ,479 ,163 ,156 ,160 ,0 ,0 ,0 ,63 ,45 
20200401,부산,남구, (특성화고),5 ,120 ,40 ,40 ,40 ,0 ,0 ,0 ,2226 ,781 ,721 ,724 ,0 ,0 ,0 ,275 ,144 
20200401,부산,남구, (자율고),1 ,25 ,9 ,8 ,8 ,0 ,0 ,0 ,505 ,154 ,181 ,170 ,0 ,0 ,0 ,57 ,39 
20200401,부산,남구,특수학교,3 ,89 ,39 ,17 ,18 ,5 ,5 ,5 ,455 ,190 ,87 ,99 ,29 ,24 ,26 ,186 ,153 
20200401,부산,남구,계,78 ,1411 ,334 ,311 ,315 ,97 ,92 ,95 ,29781 ,6988 ,6838 ,6697 ,2189 ,1994 ,2072 ,2563 ,1924 
20200401,부산,북구,유치원,39 ,222 ,0 ,0 ,0 ,0 ,0 ,0 ,3992 ,0 ,0 ,0 ,0 ,0 ,0 ,341 ,338 
20200401,부산,북구,초등학교,27 ,603 ,100 ,113 ,98 ,99 ,98 ,95 ,12712 ,2038 ,2236 ,2162 ,2104 ,2048 ,2124 ,882 ,684 
20200401,부산,북구,중학교,16 ,270 ,96 ,83 ,91 ,0 ,0 ,0 ,6450 ,2204 ,2076 ,2170 ,0 ,0 ,0 ,591 ,450 
20200401,부산,북구,고등학교,9 ,240 ,76 ,81 ,83 ,0 ,0 ,0 ,5362 ,1708 ,1845 ,1809 ,0 ,0 ,0 ,553 ,327 
20200401,부산,북구, (일반고),9 ,240 ,76 ,81 ,83 ,0 ,0 ,0 ,5362 ,1708 ,1845 ,1809 ,0 ,0 ,0 ,553 ,327 
20200401,부산,북구,계,91 ,1335 ,272 ,277 ,272 ,99 ,98 ,95 ,28516 ,5950 ,6157 ,6141 ,2104 ,2048 ,2124 ,2367 ,1799 
20200401,부산,해운대구,유치원,38 ,235 ,0 ,0 ,0 ,0 ,0 ,0 ,4270 ,0 ,0 ,0 ,0 ,0 ,0 ,383 ,374 
20200401,부산,해운대구,초등학교,32 ,851 ,136 ,145 ,142 ,142 ,140 ,146 ,19600 ,3075 ,3392 ,3288 ,3275 ,3172 ,3398 ,1241 ,1015 
20200401,부산,해운대구,중학교,18 ,406 ,146 ,129 ,131 ,0 ,0 ,0 ,10494 ,3686 ,3418 ,3390 ,0 ,0 ,0 ,800 ,622 
20200401,부산,해운대구,고등학교,14 ,385 ,128 ,127 ,130 ,0 ,0 ,0 ,8802 ,2882 ,2986 ,2934 ,0 ,0 ,0 ,885 ,520 
